Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,PETstock,-37.779432183938894,144.8291017282515,Pet Store
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Treasure Hunters Warehouse,-37.77481,144.82894,Grocery Store
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Cafe Mambo,-37.78190014995593,144.8308446597307,Restaurant
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Sunshine Roller Skating Centre,-37.77330248693771,144.8300681885575,Skating Rink
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Platnium Health & Pilates,-37.7808,144.82787,Gym
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,McDonald's,-37.781935806844444,144.83114464985374,Fast Food Restaurant
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,The Rollin Dough,-37.77791,144.835454,Pizza Place
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,KFC,-37.77843,144.84038,Fast Food Restaurant
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Hungry Jack's,-37.77869805069172,144.84096225390468,Fast Food Restaurant
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Food Star,-37.782039549056506,144.83075545604729,Diner
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Albion Station,-37.77735766662047,144.82455414625417,Train Station
"['ALBION', 'GLENGALA', 'SUNSHINE', 'SUNSHINE NORTH', 'SUNSHINE WEST']",-37.777204,144.829945,Hoang Lan Selina Hot Bread,-37.783349869000055,144.83239847788832,Bakery
['MELBOURNE AIRPORT'],-37.674739,144.836195,Aircraft Viewing Area 2 (Melbourne Airport),-37.677851432458155,144.83538922874263,Scenic Lookout
['MELBOURNE AIRPORT'],-37.674739,144.836195,Melbourne Airport Air Traffic Tower,-37.66957995558266,144.83067154884338,Airport Service
['MELBOURNE AIRPORT'],-37.674739,144.836195,Runway 16/34,-37.66778803970386,144.8375701904297,Airport Service
['MELBOURNE AIRPORT'],-37.674739,144.836195,MEL Taxiway,-37.668423,144.84195,Airport Service
"['ALTONA EAST', 'ALTONA GATE', 'ALTONA NORTH']",-37.835562,144.839704,Subway,-37.83253,144.84776,Sandwich Place
"['ALTONA EAST', 'ALTONA GATE', 'ALTONA NORTH']",-37.835562,144.839704,Chemist Warehouse,-37.83233370018937,144.84749373268826,Pharmacy
"['ALTONA EAST', 'ALTONA GATE', 'ALTONA NORTH']",-37.835562,144.839704,Hungry Jack's,-37.83169860020159,144.84853510437864,Fast Food Restaurant
"['ALTONA EAST', 'ALTONA GATE', 'ALTONA NORTH']",-37.835562,144.839704,Woolworths,-37.83514524300202,144.84680323845757,Supermarket
"['ALTONA EAST', 'ALTONA GATE', 'ALTONA NORTH']",-37.835562,144.839704,The Millers Inn,-37.83526,144.84698,Pub
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,234 Fun Galore,-37.78037989407878,144.8633833737752,Go Kart Track
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,IGA,-37.77935,144.847595,Grocery Store
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Amart Furniture,-37.7796458,144.8587691,Furniture / Home Store
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Coles,-37.778139,144.850759,Grocery Store
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Braybrook Hotel,-37.77987372209127,144.84831491639648,Pub
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Blue Bamboo,-37.785899,144.853417,Vietnamese Restaurant
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Aeroplane Park,-37.7870965119324,144.85325048905332,Park
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Rec West Recreation Centre,-37.783670322155,144.84847194336047,Recreation Center
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Sampaguita In Sunshine,-37.78687715756446,144.84840084334468,Convenience Store
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Speedy's Pizza,-37.77963,144.8539,Pizza Place
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,La Porchetta,-37.78063213834956,144.85968448204838,Italian Restaurant
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,BCF,-37.77873538790608,144.8512687060546,Outdoor Supply Store
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,West of Kin,-37.77997,144.85992,Restaurant
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Derrimut Gym,-37.78069896073045,144.86130163111608,Gym / Fitness Center
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Derrimut 24/7,-37.78054642981512,144.86132278776253,Gym
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Maidstone Health Club,-37.78049,144.86143,Gym / Fitness Center
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Fun City Kebabs,-37.78109291211482,144.86195155706687,Food Truck
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Ashley Gardens Holiday Park,-37.78441844686462,144.8640489578247,Resort
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Woolworths,-37.78228158224781,144.86448216811638,Supermarket
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Derrimut Gym,-37.7820750990309,144.86433871423216,Gym / Fitness Center
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Quan Viet Vietnamese Cuisine,-37.79099,144.84663,Vietnamese Restaurant
"['BRAYBROOK', 'BRAYBROOK NORTH', 'ROBINSON']",-37.784683,144.85401399999998,Braybrook Shopping Centre,-37.7822557521118,144.8644993233651,Shopping Mall
['KEILOR EAST'],-37.74107,144.85763799999998,Anytime Fitness,-37.74926976301406,144.86088267326957,Gym / Fitness Center
['KEILOR EAST'],-37.74107,144.85763799999998,7-Eleven,-37.748998,144.861993,Convenience Store
['KEILOR EAST'],-37.74107,144.85763799999998,Western Ring Rd,-37.737419024572276,144.8514566780296,Road
['KEILOR EAST'],-37.74107,144.85763799999998,Cafe On Slater,-37.73507,144.85462,Café
['KEILOR EAST'],-37.74107,144.85763799999998,East Keilor Pizza,-37.74455469065885,144.867801118425,Pizza Place
['KEILOR EAST'],-37.74107,144.85763799999998,Fat Chef,-37.74933832422329,144.86145202675365,Café
['KEILOR EAST'],-37.74107,144.85763799999998,ALDI,-37.74954362315466,144.86069083213806,Grocery Store
['KEILOR EAST'],-37.74107,144.85763799999998,The Long Macc Bar Cafe,-37.749526656690456,144.86132383346558,Café
"['BROOKLYN', 'KINGSVILLE', 'KINGSVILLE WEST', 'MAIDSTONE', 'TOTTENHAM', 'WEST FOOTSCRAY']",-37.807134999999995,144.861162,Butcher 128,-37.81265961739631,144.869168602665,Café
"['BROOKLYN', 'KINGSVILLE', 'KINGSVILLE WEST', 'MAIDSTONE', 'TOTTENHAM', 'WEST FOOTSCRAY']",-37.807134999999995,144.861162,7 Eleven,-37.81125542759997,144.8682975769043,Convenience Store
"['BROOKLYN', 'KINGSVILLE', 'KINGSVILLE WEST', 'MAIDSTONE', 'TOTTENHAM', 'WEST FOOTSCRAY']",-37.807134999999995,144.861162,Hungry Jack's,-37.81111241207527,144.87090365609706,Fast Food Restaurant
"['BROOKLYN', 'KINGSVILLE', 'KINGSVILLE WEST', 'MAIDSTONE', 'TOTTENHAM', 'WEST FOOTSCRAY']",-37.807134999999995,144.861162,Yarraville Swim Centre,-37.804,144.87127,Pool
"['BROOKLYN', 'KINGSVILLE', 'KINGSVILLE WEST', 'MAIDSTONE', 'TOTTENHAM', 'WEST FOOTSCRAY']",-37.807134999999995,144.861162,Somerville Cellars,-37.811276,144.87087,Wine Shop
['AVONDALE HEIGHTS'],-37.761235,144.86194,Particle Café,-37.76861,144.86451,Café
['AVONDALE HEIGHTS'],-37.761235,144.86194,Impasto Forno Antico,-37.759506,144.860774,Bakery
['AVONDALE HEIGHTS'],-37.761235,144.86194,McDonald's,-37.76644977098765,144.86349969457638,Fast Food Restaurant
['AVONDALE HEIGHTS'],-37.761235,144.86194,Coles,-37.767391220241436,144.86362234550558,Supermarket
['NIDDRIE NORTH'],-37.73718965,144.86462905846437,Little Sister Cafe,-37.732835733101105,144.86696381105634,Café
['NIDDRIE NORTH'],-37.73718965,144.86462905846437,East Keilor Leisure Centre,-37.7393305978114,144.87039441930304,Gym / Fitness Center
['NIDDRIE NORTH'],-37.73718965,144.86462905846437,Centreway Fish and Chips,-37.733516,144.866168,Fast Food Restaurant
['NIDDRIE NORTH'],-37.73718965,144.86462905846437,The Centreway,-37.7326389023122,144.8668718220016,Shopping Mall
['NIDDRIE NORTH'],-37.73718965,144.86462905846437,East Keilor Pizza,-37.74455469065885,144.867801118425,Pizza Place
['NIDDRIE NORTH'],-37.73718965,144.86462905846437,Cafe On Slater,-37.73507,144.85462,Café
"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE']",-37.727529,144.866305,Little Sister Cafe,-37.732835733101105,144.86696381105634,Café
"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE']",-37.727529,144.866305,Essendon Keilor Gymnastics Academy,-37.726830667312775,144.8659063671628,Gym / Fitness Center
"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE']",-37.727529,144.866305,The Centreway,-37.7326389023122,144.8668718220016,Shopping Mall
"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE']",-37.727529,144.866305,Centreway Fish and Chips,-37.733516,144.866168,Fast Food Restaurant
['GREENVALE'],-37.639887,144.879626,Coles,-37.63944223536015,144.88176090134758,Supermarket
['GREENVALE'],-37.639887,144.879626,Greenvale Shopping Centre,-37.63950360902361,144.88172808397707,Shopping Mall
['GREENVALE'],-37.639887,144.879626,Greenvale Village Pharmacy,-37.63981,144.881825,Pharmacy
['GREENVALE'],-37.639887,144.879626,Kong's Chinese Bistro,-37.639638244502365,144.88171935081482,Chinese Restaurant
['GREENVALE'],-37.639887,144.879626,The Foodary Caltex Greenvale,-37.640399,144.881289,Gas Station
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Two Birds Brewing,-37.8347080982444,144.88534510797413,Brewery
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Leroy's,-37.842815104223206,144.88255166165047,Café
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Newport Lakes Parkland,-37.83819111265064,144.87194538116455,Park
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Birds of a Feather,-37.842749163108564,144.88370386198753,Café
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Siam Kitchen,-37.84559,144.88553,Thai Restaurant
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Junction Beer Hall & Wine Bar,-37.84318270931168,144.88390274003143,Beer Garden
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,7-Eleven,-37.84098803,144.883114,Convenience Store
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Australia Post,-37.830637961064085,144.8852270339187,Post Office
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Newport IGA Plus Liquor,-37.842438625731006,144.88231204440285,Grocery Store
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,BP,-37.840855,144.869998,Gas Station
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Mamma Teresa Woodfired Restaurant,-37.84152,144.8828,Pizza Place
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Sammy's Bakehouse,-37.842274292966,144.88141408102663,Bagel Shop
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Cafe Cedar,-37.841931,144.88300144672394,Café
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Cellarbrations,-37.84241859633501,144.8817310627813,Liquor Store
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Vinnies Newport,-37.843017941122426,144.8833804618261,Thrift / Vintage Store
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Hungerliciuos,-37.84358,144.88416,Café
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Spotswood Station,-37.83072718474595,144.88589524101636,Train Station
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Newport Pizza,-37.84566052,144.885327,Pizza Place
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Bretzel Biz,-37.83262107124161,144.8725981720908,Bakery
"['NEWPORT', 'SOUTH KINGSVILLE', 'SPOTSWOOD']",-37.838242,144.880556,Snowballs Ice Cream & Lollies,-37.84594,144.88575,Ice Cream Shop
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Gladstone Park SUPA IGA,-37.68878756462033,144.88486794379432,Grocery Store
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Coles Express,-37.686808358994355,144.88302070323238,Convenience Store
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Subway,-37.68615524893627,144.88224506378174,Sandwich Place
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Woolworths,-37.687665021489224,144.88495753045558,Supermarket
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Armanii's,-37.687356,144.88383,Café
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Lazy Moes,-37.68857678214335,144.88187700888594,Diner
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Gladstone Park Fish & Chips,-37.68835849906466,144.88556563854218,Fish & Chips Shop
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Chicken Salad Spot,-37.688253,144.885572,BBQ Joint
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Caltex Woolworths,-37.685108904904105,144.88227305581145,Gas Station
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Bakers Delight,-37.68852082516248,144.88489525134767,Bakery
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Cafe Grande,-37.68840944048999,144.88412261009216,Café
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,McDonald's,-37.68822636870649,144.881886241937,Fast Food Restaurant
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,TerryWhite Chemmart,-37.68766294921641,144.8845365123753,Pharmacy
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,DiCaprio Family Restaurant,-37.68557259916263,144.88243747082495,Italian Restaurant
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Pit-Lane Hand Car Wash & Cafe,-37.69217,144.88135,Car Wash
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Europcar,-37.69110987338718,144.8813118171968,Rental Car Location
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Gladstone Park Hotel,-37.6876329,144.883179,Pub
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Fiéste Family Restaurant,-37.685974701621696,144.88226135293095,Italian Restaurant
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Avro Plumbing,-37.683538,144.886498,Home Service
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Jump N Jiggle,-37.6857,144.88088,Playground
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Apex Car Rental,-37.684972301011776,144.88167733697554,Rental Car Location
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Mr Pockets,-37.6859076769572,144.8803463496069,Karaoke Bar
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Fitness Focus,-37.70035,144.885,Gym / Fitness Center
"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']",-37.691916,144.88836799999999,Gladstone Park Squash Club,-37.70035,144.885,Gym / Fitness Center
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Williamstown Beach,-37.866756,144.88918,Beach
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Sebastian,-37.867899,144.893639,Spanish Restaurant
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Hot Wings Charcoal Chickens,-37.85818632360807,144.89353240660452,Fried Chicken Joint
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,7-Eleven,-37.857496567702164,144.88775432109833,Convenience Store
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Shellys Beach Pavillion,-37.86797643163625,144.8938404104473,Australian Restaurant
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Williamstown Swimming and Life Saving Club,-37.867413137065824,144.88911554217339,Beach
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Promenade By The Bay,-37.86669,144.89161,Café
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Williamstown Beach Station,-37.86390409837833,144.89446124258336,Train Station
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,North Williamstown Station,-37.85744510961818,144.8891133168871,Train Station
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Rifle Club Hotel,-37.85798,144.88855,Pub
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,The Rotunda,-37.868207,144.894229,Park
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Woolworths,-37.85767411321582,144.88238080116784,Supermarket
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Williamstown Botanic Gardens,-37.86751699431689,144.89725926777174,Botanical Garden
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Pizza d'Asporto,-37.85759679690958,144.88215012525174,Italian Restaurant
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Fish Bites On The Range,-37.857654632390165,144.88188686781336,Food
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,WMTC Inc,-37.86315,144.89861,Theater
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Williamstown Mechanics Institute,-37.86311,144.898761,Theater
"['WILLIAMSTOWN', 'WILLIAMSTOWN NORTH']",-37.863743,144.888461,Morning Star Hotel,-37.8643,144.89902,Pub
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Best Western Airport Motel,-37.67324059661178,144.88734959331137,Hotel
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Claudio's IGA,-37.67663994687873,144.88658327760479,Grocery Store
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Westmeadows Bakery,-37.676488193111744,144.8872098326683,Bakery
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Westmeadows Reserve,-37.67488750939497,144.88720178604126,Park
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Madison's Wood Fired Café,-37.676608337375576,144.88625032554296,Italian Restaurant
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Fish Eyes,-37.676678,144.886348,Fish & Chips Shop
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Westmeadows Village,-37.67683634786241,144.8868477344513,Miscellaneous Shop
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Noodle Sushi Bar,-37.67672,144.8862,Chinese Restaurant
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Paladinos Pizza & Pasta,-37.67706,144.88674,Pizza Place
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Cincotta Discount Chemist Westmeadows,-37.67714,144.88684,Pharmacy
"['ATTWOOD', 'WESTMEADOWS']",-37.673182000000004,144.88849199999999,Ian Musgrove Reserve,-37.67615897442012,144.87996887436773,Park
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Sun Theatre,-37.81605787173926,144.89093869298108,Movie Theater
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Yarraville Village,-37.81597270908091,144.89014495016278,Pedestrian Plaza
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Goje Frozen Yogurt,-37.8165539800583,144.8901828448662,Frozen Yogurt Shop
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Barkley Johnson,-37.81679289772774,144.89174549993868,Deli / Bodega
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,The Sun Bookshop,-37.81603592782912,144.89099167758232,Bookstore
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Grill'd,-37.81661397392171,144.890906710455,Burger Joint
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Advieh,-37.80940550998806,144.89002138333223,Café
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,The Corner Shop,-37.81620862925058,144.8910383162102,Café
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,The Village Store,-37.81671440244526,144.8916856836496,Grocery Store
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Cafe Terroni,-37.81635,144.89081,Italian Restaurant
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Feedback Cafe,-37.817045669242425,144.8908325933768,Café
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,Wee Jeanie,-37.816508814411854,144.88991669787006,Café
"['YARRAVILLE', 'YARRAVILLE WEST']",-37.814183,144.888686,L'uccellino,-37.81633381301186,144.89098025570405,Pizza Place
